127.0.0.1 - - [27/Nov/2023:17:28:22 -0500] "GET / HTTP/1.1" 200 11435
0:0:0:0:0:0:0:1 - - [27/Nov/2023:19:49:48 -0500] "POST /sapphire_inventory/login_servlet HTTP/1.1" 200 1641
0:0:0:0:0:0:0:1 - - [27/Nov/2023:19:49:58 -0500] "POST /sapphire_inventory/login_servlet HTTP/1.1" 200 1641
0:0:0:0:0:0:0:1 - - [27/Nov/2023:19:56:46 -0500] "GET /sapphire_inventory/views/registro_usuario.jsp HTTP/1.1" 500 2234
0:0:0:0:0:0:0:1 - - [27/Nov/2023:19:58:29 -0500] "GET /sapphire_inventory/views/registro_usuario.jsp HTTP/1.1" 500 3113
0:0:0:0:0:0:0:1 - - [27/Nov/2023:19:59:32 -0500] "GET /sapphire_inventory/views/registro_usuario.jsp HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [27/Nov/2023:19:59:33 -0500] "GET /sapphire_inventory HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Nov/2023:19:59:34 -0500] "GET /sapphire_inventory/ HTTP/1.1" 200 1641
0:0:0:0:0:0:0:1 - - [27/Nov/2023:19:59:34 -0500] "GET /sapphire_inventory/img/mainPicture.jpg HTTP/1.1" 404 734
0:0:0:0:0:0:0:1 - - [27/Nov/2023:19:59:35 -0500] "GET /sapphire_inventory/views/registro_usuario.jsp HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [27/Nov/2023:19:59:38 -0500] "GET /sapphire_inventory HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Nov/2023:19:59:38 -0500] "GET /sapphire_inventory/ HTTP/1.1" 200 1641
0:0:0:0:0:0:0:1 - - [27/Nov/2023:19:59:39 -0500] "GET /sapphire_inventory/views/registro_usuario.jsp HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [27/Nov/2023:20:00:22 -0500] "GET /sapphire_inventory/views/registro_usuario.jsp HTTP/1.1" 500 2224
0:0:0:0:0:0:0:1 - - [27/Nov/2023:20:01:14 -0500] "GET /sapphire_inventory/views/registro_usuario.jsp HTTP/1.1" 200 3381
0:0:0:0:0:0:0:1 - - [27/Nov/2023:20:01:14 -0500] "GET /sapphire_inventory/webapp/css/products.css HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [27/Nov/2023:20:01:14 -0500] "GET /sapphire_inventory/webapp/css/styles.css HTTP/1.1" 404 740
0:0:0:0:0:0:0:1 - - [27/Nov/2023:20:01:17 -0500] "GET /sapphire_inventory/views/registro_usuario.jsp HTTP/1.1" 200 3381
0:0:0:0:0:0:0:1 - - [27/Nov/2023:20:01:17 -0500] "GET /sapphire_inventory/webapp/css/products.css HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [27/Nov/2023:20:01:17 -0500] "GET /sapphire_inventory/webapp/css/styles.css HTTP/1.1" 404 740
0:0:0:0:0:0:0:1 - - [27/Nov/2023:20:01:19 -0500] "GET /sapphire_inventory/views/registro_producto.jsp HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [27/Nov/2023:20:01:58 -0500] "POST /sapphire_inventory/registro_usuario_servlet HTTP/1.1" 200 3381
0:0:0:0:0:0:0:1 - - [27/Nov/2023:20:01:58 -0500] "GET /webapp/css/styles.css HTTP/1.1" 404 717
0:0:0:0:0:0:0:1 - - [27/Nov/2023:20:01:58 -0500] "GET /webapp/css/products.css HTTP/1.1" 404 719
0:0:0:0:0:0:0:1 - - [27/Nov/2023:20:03:36 -0500] "POST /sapphire_inventory/cerrar_sesion_servlet HTTP/1.1" 200 1641
0:0:0:0:0:0:0:1 - - [27/Nov/2023:20:03:47 -0500] "POST /sapphire_inventory/login_servlet HTTP/1.1" 200 3795
0:0:0:0:0:0:0:1 - - [27/Nov/2023:20:06:00 -0500] "POST /sapphire_inventory/login_servlet HTTP/1.1" 200 1641
0:0:0:0:0:0:0:1 - - [27/Nov/2023:20:06:22 -0500] "POST /sapphire_inventory/login_servlet HTTP/1.1" 200 1641
0:0:0:0:0:0:0:1 - - [27/Nov/2023:20:08:41 -0500] "POST /sapphire_inventory/login_servlet HTTP/1.1" 200 1641
0:0:0:0:0:0:0:1 - - [27/Nov/2023:20:08:49 -0500] "POST /sapphire_inventory/login_servlet HTTP/1.1" 200 1641
0:0:0:0:0:0:0:1 - - [27/Nov/2023:20:09:49 -0500] "POST /sapphire_inventory/login_servlet HTTP/1.1" 200 1641
0:0:0:0:0:0:0:1 - - [27/Nov/2023:20:10:16 -0500] "POST /sapphire_inventory/login_servlet HTTP/1.1" 200 1641
0:0:0:0:0:0:0:1 - - [27/Nov/2023:20:18:25 -0500] "POST /sapphire_inventory/login_servlet HTTP/1.1" 200 1641
0:0:0:0:0:0:0:1 - - [27/Nov/2023:20:18:25 -0500] "GET /sapphire_inventory/img/mainPicture.jpg HTTP/1.1" 404 734
0:0:0:0:0:0:0:1 - - [27/Nov/2023:20:18:37 -0500] "POST /sapphire_inventory/login_servlet HTTP/1.1" 200 280
0:0:0:0:0:0:0:1 - - [27/Nov/2023:20:18:54 -0500] "POST /sapphire_inventory/login_servlet HTTP/1.1" 200 1641
0:0:0:0:0:0:0:1 - - [27/Nov/2023:20:19:56 -0500] "POST /sapphire_inventory/login_servlet HTTP/1.1" 200 1641
0:0:0:0:0:0:0:1 - - [27/Nov/2023:20:20:11 -0500] "POST /sapphire_inventory/login_servlet HTTP/1.1" 200 1641
0:0:0:0:0:0:0:1 - - [27/Nov/2023:20:22:37 -0500] "POST /sapphire_inventory/login_servlet HTTP/1.1" 200 1641
0:0:0:0:0:0:0:1 - - [27/Nov/2023:20:22:52 -0500] "POST /sapphire_inventory/login_servlet HTTP/1.1" 200 3804
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:21:47 -0500] "POST /sapphire_inventory/login_servlet HTTP/1.1" 200 3804
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:22:18 -0500] "POST /sapphire_inventory/login_servlet HTTP/1.1" 200 3804
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:22:21 -0500] "POST /sapphire_inventory/login_servlet HTTP/1.1" 200 3804
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:22:31 -0500] "POST /sapphire_inventory/login_servlet HTTP/1.1" 200 3804
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:22:33 -0500] "GET /sapphire_inventory/views/registro_usuario.jsp HTTP/1.1" 200 3381
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:22:33 -0500] "GET /sapphire_inventory/webapp/css/products.css HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:22:33 -0500] "GET /sapphire_inventory/webapp/css/styles.css HTTP/1.1" 404 740
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:22:39 -0500] "POST /sapphire_inventory/login_servlet HTTP/1.1" 200 3804
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:22:40 -0500] "GET /sapphire_inventory/views/registro_producto.jsp HTTP/1.1" 200 2965
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:22:48 -0500] "POST /sapphire_inventory/login_servlet HTTP/1.1" 200 1641
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:23:06 -0500] "POST /sapphire_inventory/login_servlet HTTP/1.1" 200 3804
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:23:28 -0500] "GET /sapphire_inventory HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:23:28 -0500] "GET /sapphire_inventory/ HTTP/1.1" 200 1641
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:23:28 -0500] "GET /sapphire_inventory/img/mainPicture.jpg HTTP/1.1" 404 734
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:23:41 -0500] "POST /sapphire_inventory/login_servlet HTTP/1.1" 200 3804
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:27:24 -0500] "GET /sapphire_inventory/mostrar_usuarios_servlet?usuarios=usuarios HTTP/1.1" 500 3117
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:34:58 -0500] "GET /sapphire_inventory/mostrar_usuarios_servlet?usuarios=usuarios HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:35:00 -0500] "GET /sapphire_inventory HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:35:01 -0500] "GET /sapphire_inventory/ HTTP/1.1" 200 1641
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:35:01 -0500] "GET /sapphire_inventory/img/mainPicture.jpg HTTP/1.1" 404 734
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:35:19 -0500] "POST /sapphire_inventory/login_servlet HTTP/1.1" 200 3804
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:35:30 -0500] "GET /sapphire_inventory/mostrar_usuarios_servlet?usuarios=usuarios HTTP/1.1" 500 3117
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:37:48 -0500] "GET /sapphire_inventory/mostrar_usuarios_servlet?usuarios=usuarios HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:37:49 -0500] "GET /sapphire_inventory HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:37:49 -0500] "GET /sapphire_inventory/ HTTP/1.1" 200 1641
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:37:49 -0500] "GET /sapphire_inventory/img/mainPicture.jpg HTTP/1.1" 404 734
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:38:00 -0500] "POST /sapphire_inventory/login_servlet HTTP/1.1" 200 3804
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:38:01 -0500] "GET /sapphire_inventory/mostrar_usuarios_servlet?usuarios=usuarios HTTP/1.1" 200 7794
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:38:48 -0500] "GET /sapphire_inventory/mostrar_usuarios_servlet?usuarios=usuarios HTTP/1.1" 200 7794
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:38:48 -0500] "GET /sapphire_inventory/mostrar_usuarios_servlet?usuarios=usuarios HTTP/1.1" 200 7794
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:39:02 -0500] "GET /sapphire_inventory/mostrar_usuarios_servlet?usuarios=usuarios HTTP/1.1" 200 7794
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:39:05 -0500] "GET /sapphire_inventory/mostrar_usuarios_servlet?usuarios=usuarios HTTP/1.1" 200 7794
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:39:07 -0500] "GET /sapphire_inventory/mostrar_usuarios_servlet?usuarios=usuarios HTTP/1.1" 200 7794
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:39:16 -0500] "GET /sapphire_inventory/mostrar_usuarios_servlet?usuarios=usuarios HTTP/1.1" 200 7794
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:39:22 -0500] "GET /sapphire_inventory/mostrar_usuarios_servlet?usuarios=usuarios HTTP/1.1" 200 7794
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:40:19 -0500] "POST /sapphire_inventory/cerrar_sesion_servlet HTTP/1.1" 200 1641
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:40:19 -0500] "GET /sapphire_inventory/img/mainPicture.jpg HTTP/1.1" 404 734
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:41:33 -0500] "POST /sapphire_inventory/login_servlet HTTP/1.1" 200 3804
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:42:33 -0500] "GET /sapphire_inventory/mostrar_usuarios_servlet?usuarios=usuarios HTTP/1.1" 200 7794
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:42:39 -0500] "GET /sapphire_inventory/views/venta.jsp HTTP/1.1" 200 246
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:42:44 -0500] "GET /sapphire_inventory/mostrar_usuarios_servlet?usuarios=usuarios HTTP/1.1" 200 7794
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:52:02 -0500] "GET /sapphire_inventory/mostrar_usuarios_servlet?usuarios=usuarios HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:52:04 -0500] "GET /sapphire_inventory HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:52:04 -0500] "GET /sapphire_inventory/ HTTP/1.1" 200 1641
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:52:04 -0500] "GET /sapphire_inventory/img/mainPicture.jpg HTTP/1.1" 404 734
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:52:18 -0500] "POST /sapphire_inventory/login_servlet HTTP/1.1" 200 3804
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:52:31 -0500] "GET /sapphire_inventory/mostrar_usuarios_servlet?usuarios=usuarios HTTP/1.1" 200 7794
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:52:39 -0500] "GET /sapphire_inventory/views/registro_producto.jsp HTTP/1.1" 200 2965
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:52:43 -0500] "GET /sapphire_inventory/mostrar_usuarios_servlet?usuarios=usuarios HTTP/1.1" 200 7794
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:53:00 -0500] "POST /sapphire_inventory/mostrar_categorias_servlet HTTP/1.1" 200 2215
0:0:0:0:0:0:0:1 - - [27/Nov/2023:21:53:07 -0500] "POST /sapphire_inventory/mostrar_productos_servlet HTTP/1.1" 200 1145
